question_id,question_fa,question_en,gold_answer,question_mode,sheet_name
333,کدام‌یک از افراد زیر یا موسیقی‌دان دوره سلجوقی است، یا فیلسوف و ستاره‌شناس دوره سلجوقی است؟ الف) فارابی ب) خیام ج) ابوریحان بیرونی د) حافظ,"Which of the following people either is a Seljuk-period musician, or is a Seljuk-period philosopher and astronomer? A) Al-Farabi B) Omar Khayyám C) Biruni D) Hafez",B,MCQ,two-op-MCQ
334,کدام‌یک از افراد زیر یا ریاضی‌دان دوره سلجوقی است، یا شاعر و ستاره‌شناس دوره سلجوقی است؟ الف) انوری ب) حسن صباح ج) مولانا د) سعدی,"Which of the following people either is a Seljuk-period mathematician, or is a Seljuk-period poet and astronomer? A) Anvari B) Hasan-i Sabbah C) Rumi D) Saadi",B,MCQ,two-op-MCQ
335,کدام‌یک از افراد زیر یا شاعر دوره سلجوقی است، یا فیلسوف و ستاره‌شناس دوره سلجوقی است؟ الف) قیصر امین‌پور ب) عبدالواسع جبلی ج) مولانا د) حسین پناهی,"Which of the following people either is a Seljuk-period poet, or is a Seljuk-period philosopher and astronomer? A) Qeysar Aminpour B) Abd al-Wasi Djabali C) Rumi D) Hossein Panahi",B,MCQ,two-op-MCQ
336,کدام‌یک از افراد زیر رپر ایرانی است اما ترانه‌سرا نیست؟ الف) علی سورنا ب) علیرضا جی‌جی ج) هیچکس د) یاس,Which of the following people is an Iranian rapper but is not a lyricist? A) Ali sorena B) Alireza JJ C) Hichkas D) Yas,B,MCQ,two-op-MCQ
337,کدام‌یک از افراد زیر ترانه‌سرا ایرانی است اما رپر نیست؟ الف) علی سورنا ب) ایرج جنتی عطایی ج) بهرام د) هیچکس,Which of the following people is an Iranian lyricist but is not a rapper? A) Ali sorena B) Iraj Janatie Ataie C) Bahram D) Hichkas,B,MCQ,two-op-MCQ
338,کدام‌یک از افراد زیر رپر ایرانی است اما خواننده هیپ‌هاپ نیست؟ الف) حسین تهی ب) جاستینا ج) امیر دی‌وا د) شاهین نجفی,Which of the following people is an Iranian rapper but is not a hip-hop singer? A) Hossein Tohi B) Justina C) Amir D-va D) Shahin Najafi,B,MCQ,two-op-MCQ
339,کدام‌یک از افراد زیر خواننده هیپ‌هاپ ایرانی است اما رپر نیست؟ الف) سامان ویلسون ب) آرش ج) عرفان د) علی سورنا,Which of the following people is an Iranian hip-hop singer but is not a rapper? A) Saman Wilson B) Arash C) Erfan D) Ali Sorena,B,MCQ,two-op-MCQ
340,کدام‌یک از افراد زیر خواننده هیپ‌هاپ ایرانی است اما خواننده راک نیست؟ الف) مهران مدیری ب) سوگند ج) علی لهراسبی د) علی کریمی,Which of the following people is an Iranian hip-hop singer but is not a rock singer? A) Mehran Modiri B) Sogand C) Ali Lohrasbi D) Ali Karimi,B,MCQ,two-op-MCQ
341,کدام‌یک از افراد زیر خواننده راک ایرانی است اما خواننده هیپ‌هاپ نیست؟ الف) فرزاد فرزین ب) ویگن ج) حسین رضازاده د) امیرمهدی ژوله,Which of the following people is an Iranian rock singer but is not a hip-hop singer? A) Farzad Farzin B) Viguen C) Hossein Rezazahdeh D) Amir Mahdi Zhoole,B,MCQ,two-op-MCQ
342,کدام‌یک از افراد زیر خواننده راک ایرانی است اما خواننده بلوز نیست؟ الف) فرهاد مهراد ب) شهرام شب‌پره ج) کوروش یغمایی د) هادی ساعی,Which of the following people is an Iranian rock singer but is not a blues singer? A) Farhad Mehrad B) Shahram Shabpareh C) Kourosh Yaghmaei D) Hadi Saei,B,MCQ,two-op-MCQ
343,کدام‌یک از افراد زیر خواننده بلوز ایرانی است اما خواننده راک نیست؟ الف) کوروش یغمایی ب) رعنا فرحان ج) مرتضی پاشایی د) کاوه یغمایی,Which of the following people is an Iranian blues singer but is not a rock singer? A) Kourosh Yaghmaei B) Rana Farhan C) Morteza Pashaei D) Kaveh Yaghmaei,B,MCQ,two-op-MCQ
344,کدام‌یک از افراد زیر خواننده بلوز ایرانی است اما گیتاریست نیست؟ الف) کوروش یغمایی ب) رعنا فرحان ج) فرهاد مهراد د) هومن جاوید,Which of the following people is an Iranian blues singer but is not a guitarist? A) Kourosh Yaghmaei B) Rana Farhan C) Farhad Mehrad D) Houman Javid,B,MCQ,two-op-MCQ
345,کدام‌یک از افراد زیر گیتاریست ایرانی است اما خواننده بلوز نیست؟ الف) کوروش یغمایی ب) آرمیک ج) سام درخشانی د) کاوه یغمایی,Which of the following people is an Iranian guitarist but is not a blues singer? A) Kourosh Yaghmaei B) Armik C) Sam Derakhshani D) Kaveh Yaghmaei,B,MCQ,two-op-MCQ
346,کدام‌یک از افراد زیر گیتاریست ایرانی است اما پیانیست نیست؟ الف) علی حسین‌زاده ب) سیروان خسروی ج) انوشیروان روحانی د) کارن همایونفر,Which of the following people is an Iranian guitarist but is not a pianist? A) Ali Hosseinzadeh B) Sirvan Khosravi C) Anoushiravan Rohani D) Karen Homayounfar,B,MCQ,two-op-MCQ
347,کدام‌یک از افراد زیر پیانیست ایرانی است اما گیتاریست نیست؟ الف) علی حسین‌زاده ب) انوشیروان روحانی ج) شادمهر عقیلی د) کارن همایونفر,Which of the following people is an Iranian pianist but is not a guitarist? A) Ali Hosseinzadeh B) Anoushiravan Rohani C) Shadmehr Aghili D) Karen Homayounfar,B,MCQ,two-op-MCQ
348,کدام‌یک از افراد زیر ترانه‌سرا ایرانی است اما پیانیست نیست؟ الف) مرتضی محجوبی ب) مریم حیدرزاده ج) امیر عظیمی د) بردیا صدرنوری,Which of the following people is an Iranian lyricist but is not a pianist? A) Morteza Mahjubi B) Maryam Heydarzadeh C) Amir Azimi D) Bardia Sadrenoori,B,MCQ,two-op-MCQ
349,کدام‌یک از افراد زیر پیانیست ایرانی است اما ترانه‌سرا نیست؟ الف) علی سورنا ب) سودابه سالم ج) مریم حیدرزاده د) یغما گلرویی,Which of the following people is an Iranian pianist but is not a lyricist? A) Ali sorena B) Soodabeh Salem C) Maryam Heydarzadeh D) Yaghma Golrouee,B,MCQ,two-op-MCQ
350,کدام‌یک از افراد زیر خواننده هیپ‌هاپ ایرانی است اما گیتاریست نیست؟ الف) شاهین نجفی ب) حسین تهی ج) رضا یزدانی د) عباس عراقچی,Which of the following people is an Iranian hip-hop singer but is not a guitarist? A) Shahin Najafi B) Hossein Tohi C) Reza Yazdani D) Abbas Araghchi,B,MCQ,two-op-MCQ
351,کدام‌یک از افراد زیر گیتاریست ایرانی است اما خواننده هیپ‌هاپ نیست؟ الف) شاهین نجفی ب) لیلی افشار ج) عبدی بهروانفر د) کاوه آفاق,Which of the following people is an Iranian guitarist but is not a hip-hop singer? A) Shahin Najafi B) Lily Afshar C) Abdi Behravanfar D) Kaveh Afagh,C,MCQ,two-op-MCQ
352,کدام‌یک از افراد زیر خواننده راک ایرانی است اما گیتاریست نیست؟ الف) ابوطالب حسینی ب) شاهین نجفی ج) ارمین آذر د) محسن یگانه,Which of the following people is an Iranian rock singer but is not a guitarist? A) Abutaleb Hosseini B) Shahin Najafi C) Armin Azar D) Mosen Yeganeh,C,MCQ,two-op-MCQ
353,کدام‌یک از افراد زیر گیتاریست ایرانی است اما خواننده راک نیست؟ الف) هومن جاوید ب) عباس عبدی ج) شهرام شکوهی د) شهرام شب پره,Which of the following people is an Iranian guitarist but is not a rock singer? A) Houman Javid B) Abbas Abdi C) Shahram Shokoohi D) Shahram Shabpareh,C,MCQ,two-op-MCQ
354,کدام‌یک از افراد زیر خواننده بلوز ایرانی است اما پیانیست نیست؟ الف) علی حسین‌زاده ب) انوشیروان روحانی ج) مارتیک قره‌خانیان د) فرهاد مهراد,Which of the following people is an Iranian blues singer but is not a pianist? A) Ali Hosseinzadeh B) Anoushiravan Rohani C) Martik Qaraxanyan D) Farhad Mehrad,C,MCQ,two-op-MCQ
355,کدام‌یک از افراد زیر پیانیست ایرانی است اما خواننده بلوز نیست؟ الف) پرویز مشکاتیان ب) فرهاد مهراد ج) جواد معروفی د) فرزاد فرزین,Which of the following people is an Iranian pianist but is not a blues singer? A) Parviz Meshkatian B) Farhad Mehrad C) Javad Maroufi D) Farzad Farzin,C,MCQ,two-op-MCQ
356,کدام‌یک از افراد زیر خواننده بلوز ایرانی است و خواننده راک یا گیتاریست ایرانی هم هست؟ الف) همایون شجریان ب) شهرام ناظری ج) کوروش یغمایی د) علیرضا قربانی,Which of the following people is an Iranian blues singer and also a rock singer or an Iranian guitarist? A) Homayoun Shajarian B) Shahram Nazeri C) Kourosh Yaghmaei D) Alireza Ghorbani,C,MCQ,two-op-MCQ
357,کدام‌یک از افراد زیر خواننده بلوز ایرانی است و گیتاریست یا پیانیست ایرانی هم هست؟ الف) سالار عقیلی ب) محمد اصفهانی ج) هومن جاوید د) ایرج بسطامی,Which of the following people is an Iranian blues singer and also a guitarist or an Iranian pianist? A) Salar Aghili B) Mohammad Esfahani C) Houman Javid D) Iraj Bastami,C,MCQ,two-op-MCQ
358,کدام‌یک از افراد زیر گیتاریست ایرانی است و رپر یا خواننده هیپ‌هاپ هم هست؟ الف) لیلی افشار ب) آرمیک ج) شاهین نجفی د) فیروز ویسانلو,Which of the following people is an Iranian guitarist and also a rapper or a hip-hop singer? A) Lily Afshar B) Armik C) Shahin Najafi D) Firouz Visanlou,C,MCQ,two-op-MCQ
359,کدام‌یک از افراد زیر گیتاریست ایرانی است و خواننده راک یا بلوز هم هست؟ الف) خسرو حیدری ب) لیلی افشار ج) آندره سیمونیان د) فرزاد دانشمند,Which of the following people is an Iranian guitarist and also a rock or blues singer? A) Khosrow Heidari B) Lily Afshar C) Andre Simonyan D) Farzad Daneshmand,C,MCQ,two-op-MCQ
360,کدام‌یک از افراد زیر پیانیست ایرانی است و خواننده راک یا بلوز هم هست؟ الف) علی حسین‌زاده ب) جواد معروفی ج) فرهاد مهراد د) انوشیروان روحانی,Which of the following people is an Iranian pianist and also a rock or blues singer? A) Ali Hosseinzadeh B) Javad Maroufi C) Farhad Mehrad D) Anoushiravan Rohani,C,MCQ,two-op-MCQ
361,کدام‌یک از افراد زیر گیتاریست ایرانی است و رپر یا خواننده راک یا خواننده بلوز هم است؟ الف) رضا روحانی ب) جواد معروفی ج) کورش یغمایی د) فریبرز لاچینی,Which of the following people is an Iranian guitarist and also a rapper or rock singer or blues singer? A) Reza Rohani B) Javad Maroufi C) Kourosh Yaghmaei D) Fariborz Lachini,C,MCQ,two-op-MCQ
